filepath,filename,category,text_length,total_skills,skills_found,skills_frequency,top_skills,education_info,cgpa,percentage,num_education,has_education,has_marks
../DATA/data/ADVOCATE/20138606.pdf,20138606.pdf,Advocate,7350,3,"communication, excel, aws","{""communication"": 3, ""excel"": 3, ""aws"": 1}","communication, excel, aws","F | a | c | i | l | i | t | a | t | e | d |   | a | n | d |   | C | o | - | f | a | c | i | l | i | t | a | t | e |   | c | o | m | m | u | n | i | t | y |   | s | u | p | p | o | r | t |   | g | r | o | u | p | s |   | u | t | i | l | i | z | i | n | g |   | p | s | y | c | h | o |   | e | d | u | c | a | t | i | o | n |   | m | o | d | u | l | e |   | C | o | m | p | i | l | e | d |   | r | e | c | o | r | d | s | , |   | c | o | l | l | e | c | t | s |   | d | a | t | a | , |   | a | n | d |   | p | r | e | p | a | r | e | s |   | | |   | e | d | u | c | a | t | i | o | n |   | o | u | r |   | r | e | a | c | h |   | m | a | n | a | g | e | r |   | w | i | t | h |   | p | r | o | g | r | a | m |   | d | e | v | e | l | o | p | m | e | n | t | , |   | t | r | a | c | k | i | n | g |   | a | n | d |   | r | e | p | o | r | t | i | n | g |   | A | d | v | o | c | a | c | y |   | b | a | s | e | d |   | c | o | u | n | s | e | l | i | n | g |   | i | n |   | a | c | c | o | r | d | a | n | c | e |   | t | o |   | W | A | C |   | 3 | 8 | 8 | - |   | | |   | a | i | n | t | a | i | n | e | d |   | a | n | d |   | o | r | g | a | n | i | z | e | d |   | m | a | s | t | e | r |   | R | e | s | i | d | e | n | t |   | I | n | d | e | x |   | a | n | d |   | i | n | f | o | r | m | a | t | i | o | n |   | f | i | l | e | s |   | i | n |   | m | a | s | t | e | r |   | d | a | t | a | b | a | s | e | . |   | | |   | D | e | m | o | n | s | t | r | a | t | e | d |   | m | a | s | t | e | r | y |   | o | f |   | c | u | s | t | o | m | e | r |   | s | e | r | v | i | c | e |   | c | a | l | l |   | s | c | r | i | p | t |   | w | i | t | h | i | n |   | s | p | e | c | i | f | i | e | d |   | t | i | m | e | f | r | a | m | e | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | ' | s |   | D | e | g | r | e | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | P | h | o | e | n | i | x",,,495,1,0
../DATA/data/ADVOCATE/20272792.pdf,20272792.pdf,Advocate,2273,2,"communication, problem solving","{""communication"": 1, ""problem solving"": 1}","communication, problem solving",E | d | u | c | a | t | i | o | n |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | C | e | n | t | r | a | l |   | A | r | k | a | n | s | a | s |   | | |   | P | l | a | n | n | e | d |   | a | n | d |   | i | m | p | l | e | m | e | n | t | e | d |   | e | d | u | c | a | t | i | o | n | a | l |   | p | r | o | g | r | a | m | s |   | f | o | r |   | c | h | i | l | d | r | e | n,,,102,1,0
../DATA/data/ADVOCATE/20324037.pdf,20324037.pdf,Advocate,5546,4,"communication, statistics, excel, css","{""communication"": 1, ""statistics"": 1, ""excel"": 1, ""css"": 1}","communication, statistics, excel, css",E | d | u | c | a | t | i | o | n |   | | |   | D | i | p | l | o | m | a | d | o |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | G | u | a | d | a | l | a | j | a | r | a |   | | |   | B | a | c | h | e | l | o | r | s |   | D | e | g | r | e | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | G | u | a | d | a | l | a | j | a | r | a,,,96,1,0
../DATA/data/ADVOCATE/20400279.pdf,20400279.pdf,Advocate,7613,3,"communication, excel, problem solving","{""communication"": 5, ""excel"": 3, ""problem solving"": 1}","communication, excel, problem solving",E | d | u | c | a | t | i | o | n |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | M | o | r | g | a | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y,,,57,1,0
../DATA/data/ADVOCATE/20544228.pdf,20544228.pdf,Advocate,4881,1,communication,"{""communication"": 2}",communication,E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | s |   | | |   | B | e | l | l | e | v | u | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | e | t | r | o |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e,,,69,1,0
../DATA/data/ADVOCATE/20604208.pdf,20604208.pdf,Advocate,7036,4,"excel, problem solving, communication, aws","{""excel"": 5, ""problem solving"": 4, ""communication"": 2, ""aws"": 1}","excel, problem solving, communication, aws","C | o | n | d | u | c | t |   | c | a | s | e | w | o | r | k |   | w | i | t | h |   | r | e | s | i | d | e | n | t | s |   | t | o |   | i | n | c | l | u | d | e |   | g | o | a | l |   | s | e | t | t | i | n | g |   | r | e | g | a | r | d | i | n | g |   | r | e | c | o | v | e | r | y | , |   | a | c | c | e | s | s |   | t | o |   | m | a | i | n | s | t | r | e | a | m |   | b | e | n | e | f | i | t | s | , |   | e | d | u | c | a | t | i | o | n | , |   | j | o | b |   | t | r | a | i | n | i | n | g | , |   | | |   | i | s | s | u | e | s | . | P | u | r | s | u | e | d |   | o | n | g | o | i | n | g |   | e | d | u | c | a | t | i | o | n |   | a | n | d |   | t | r | a | i | n | i | n | g |   | o | p | p | o | r | t | u | n | i | t | i | e | s |   | t | o |   | f | u | r | t | h | e | r |   | d | e | v | e | l | o | p |   | p | r | o | f | e | s | s | i | o | n | a | l |   | s | k | i | l | l | s | . | B | u | i | l | t |   | p | o | s | i | t | i | v | e |   | r | a | p | p | o | r | t |   | w | i | t | h |   | l | a | w |   | e | n | f | o | r | c | e | m | e | n | t |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | N | o |   | D | e | g | r | e | e |   | | |   | H | o | u | s | t | o | n |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | N | o |   | D | e | g | r | e | e |   | | |   | H | a | m | p | t | o | n |   | U | n | i | v | e | r | s | i | t | y",,,383,1,0
../DATA/data/ADVOCATE/20765795.pdf,20765795.pdf,Advocate,4962,2,"excel, communication","{""excel"": 4, ""communication"": 1}","excel, communication","P | r | o | m | o | t | e | d |   | t | o |   | O | f | f | i | c | e |   | A | d | m | i | n | i | s | t | r | a | t | o | r |   | i | n |   | 2 | 0 | 1 | 2 |   | i | n |   | t | h | e |   | O | P | H |   | p | r | i | s | o | n |   | e | d | u | c | a | t | i | o | n |   | d | e | p | a | r | t | m | e | n | t |   | | |   | S | u | p | e | r | v | i | s | e | d |   | o | f | f | e | n | d | e | r | s |   | w | i | t | h | i | n |   | t | h | e |   | e | d | u | c | a | t | i | o | n |   | d | e | p | a | r | t | m | e | n | t |   | a | n | d | Â |   | k | e | p | t |   | t | r | a | c | k |   | o | f |   | t | h | e | i | r |   | d | i | s | c | i | p | l | i | n | e | / | p | a | y | r | o | l | l |   | | |   | D | r | a | f | t | e | d |   | m | e | m | o | s |   | a | n | d |   | l | e | t | t | e | r | h | e | a | d | s |   | f | o | r |   | t | h | e |   | E | d | u | c | a | t | i | o | n |   | D | i | r | e | c | t | o | r |   | u | s | i | n | g |   | M | i | c | r | o | s | o | f | t |   | O | f | f | i | c | e |   | | |   | S | u | c | c | e | s | s | f | u | l | l | y |   | l | e | a | r | n | e | d |   | t | h | e |   | O | P | H |   | O | f | f | e | n | d | e | r |   | E | d | u | c | a | t | i | o | n |   | C | h | a | n | n | e | l |   | m | e | d | i | a |   | s | o | f | t | w | a | r | e | , |   | d | e | s | i | g | n | i | n | g |   | a |   | c | u | s | t | o | m |   | s | c | h | e | d | u | l | e |   | f | o | r |   | t | e | l | e | v | i | s | e | d |   | e | d | u | c | a | t | i | o | n |   | l | e | s | s | o | n | s |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | F | o | r | t |   | H | a | y | s |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | R | a | s | m | u | s | s | e | n |   | C | o | l | l | e | g | e",,,455,1,0
../DATA/data/ADVOCATE/21614256.pdf,21614256.pdf,Advocate,5738,1,excel,"{""excel"": 2}",excel,"P | r | o | v | i | d | e | d |   | c | l | i | e | n | t | s |   | w | i | t | h |   | p | s | y | c | h | o | - | e | d | u | c | a | t | i | o | n | a | l |   | r | e | s | o | u | r | c | e | s |   | r | e | g | a | r | d | i | n | g |   | i | n | t | e | r | p | e | r | s | o | n | a | l |   | v | i | o | l | e | n | c | e | . |   | | |   | I | n | t | e | r | n | a | t | i | o | n | a | l |   | E | l | e | c | t | r | o | n | i | c |   | J | o | u | r | n | a | l |   | o | f |   | E | l | e | m | e | n | t | a | r | y |   | E | d | u | c | a | t | i | o | n | , |   | 5 | ( | 1 | ) | , |   | 2 | 7 | - | 4 | 6 | . |   | | |   | E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | M | a | s | t | e | r |   | o | f |   | P | u | b | l | i | c |   | H | e | a | l | t | h |   | | |   | B | o | s | t | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | H | e | a | l | t | h |   | C | o | m | p | l | e | t | i | o | n |   | o | f |   | M | a | t | e | r | n | a | l |   | a | n | d |   | C | h | i | l | d |   | H | e | a | l | t | h |   | L | e | a | d | e | r | s | h | i | p |   | E | d | u | c | a | t | i | o | n |   | P | r | o | g | r | a | m |   | | |   | M | a | s | t | e | r |   | o | f |   | S | o | c | i | a | l |   | W | o | r | k |   | | |   | B | o | s | t | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | O | c | c | i | d | e | n | t | a | l |   | C | o | l | l | e | g | e",,,390,1,0
../DATA/data/ADVOCATE/22042181.pdf,22042181.pdf,Advocate,6409,3,"communication, excel, problem solving","{""communication"": 1, ""excel"": 1, ""problem solving"": 1}","communication, excel, problem solving",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | W | i | l | m | i | n | g | t | o | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | D | i | p | l | o | m | a,,,56,1,0
../DATA/data/ADVOCATE/22259475.pdf,22259475.pdf,Advocate,4469,3,"communication, statistics, excel","{""communication"": 1, ""statistics"": 1, ""excel"": 1}","communication, statistics, excel",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a,,,44,1,0
../DATA/data/ADVOCATE/22391901.pdf,22391901.pdf,Advocate,4914,2,"communication, excel","{""communication"": 2, ""excel"": 2}","communication, excel",S | c | o | u | t |   | M | a | s | t | e | r |   | | |   | P | r | o | m | o | t | e |   | s | o | c | i | a | l |   | n | i | g | h | t | l | i | f | e |   | i | n |   | A | t | l | a | n | t | a |   | U | n | i | v | e | r | s | i | t | y |   | C | e | n | t | e | r | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | s |   | o | f |   | S | c | i | e | n | c | e |   | | |   | P | h | y | s | i | c | a | l |   | E | d | u | c | a | t | i | o | n |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | S | o | u | t | h |   | C | a | r | o | l | i | n | a |   | | |   | P | h | y | s | i | c | a | l |   | E | d | u | c | a | t | i | o | n,,,177,1,0
../DATA/data/ADVOCATE/23427369.pdf,23427369.pdf,Advocate,5016,2,"excel, communication","{""excel"": 4, ""communication"": 2}","excel, communication","E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | P | h | o | e | n | i | x |   | | |   | H | e | a | l | t | h |   | C | a | r | e |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | , | s | t | i | l | l |   | i | n |   | p | r | o | g | r | e | s | s |   | w | i | l | l |   | g | r | a | d | u | a | t | e |   | J | u | n | e |   | 2 | 0 | 1 | 6 |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | B | e | l | m | o | n | t |   | U | n | i | v | e | r | s | i | t | y",,,170,1,0
../DATA/data/ADVOCATE/23577836.pdf,23577836.pdf,Advocate,7818,2,"excel, communication","{""excel"": 3, ""communication"": 1}","excel, communication","a | n | d |   | 4 | 0 |   | b | a | c | k | g | r | o | u | n | d |   | c | h | i | l | d |   | p | e | r | f | o | r | m | e | r | s |   | a | t |   | o | n | e |   | t | i | m | e | . |   | E | d | u | c | a | t | i | o | n |   | t | u | t | o | r | i | n | g |   | f | o | r |   | a |   | c | h | i | l | d |   | p | e | r | f | o | r | m | e | r |   | t | o |   | m | a | k | e |   | s | u | r | e |   | t | h | e |   | c | h | i | l | d |   | w | a | s |   | a | b | l | e |   | t | o |   | k | e | e | p |   | u | p |   | w | i | t | h |   | t | h | e | i | r |   | | |   | e | d | u | c | a | t | i | o | n |   | w | h | i | l | e |   | a | w | a | y |   | f | r | o | m |   | t | h | e |   | s | c | h | o | o | l |   | s | e | t | t | i | n | g | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | A | m | e | r | i | c | a | n |   | M | i | l | i | t | a | r | y |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | 2 | 0 | 0 | 9 |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s | : |   | C | r | i | m | i | n | a | l |   | J | u | s | t | i | c | e |   | A | m | e | r | i | c | a | n |   | M | i | l | i | t | a | r | y |   | | |   | U | n | i | v | e | r | s | i | t | y |   | - |   | C | h | a | r | l | e | s | t | o | n | , |   | W | V |   | | |   | A | p | p | a | l | a | c | h | i | a | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | 2 | 0 | 0 | 0 | - | 2 | 0 | 0 | 4 |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e | : |   | C | r | i | m | i | n | a | l |   | J | u | s | t | i | c | e |   | | |   | A | p | p | a | l | a | c | h | i | a | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | - |   | B | o | o | n | e | , |   | N | C |   | | |   | E | d | u | c | a | t | i | o | n |   | t | u | t | o | r | i | n | g |   | f | o | r |   | a |   | c | h | i | l | d |   | p | e | r | f | o | r | m | e | r |   | t | o |   | m | a | k | e |   | s | u | r | e |   | t | h | e |   | c | h | i | l | d |   | w | a | s |   | a | b | l | e |   | t | o |   | k | e | e | p |   | u | p |   | w | i | t | h |   | t | h | e | i | r |   | e | d | u | c | a | t | i | o | n |   | w | h | i | l | e |   | a | w | a | y |   | f | r | o | m |   | t | h | e |   | s | c | h | o | o | l |   | s | e | t | t | i | n | g | .",,,631,1,0
../DATA/data/ADVOCATE/23804341.pdf,23804341.pdf,Advocate,4520,1,communication,"{""communication"": 1}",communication,"E | n | h | a | n | c | e | d |   | p | a | t | i | e | n | t |   | o | u | t | c | o | m | e | s |   | b | y |   | p | r | o | v | i | d | i | n | g |   | k | n | o | w | l | e | d | g | e | a | b | l | e |   | e | d | u | c | a | t | i | o | n |   | o | n |   | p | r | o | c | e | d | u | r | e | s | , |   | m | e | d | i | c | a | t | i | o | n | s |   | a | n | d |   | o | t | h | e | r |   | p | h | y | s | i | c | i | a | n |   | i | n | s | t | r | u | c | t | i | o | n | s |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | A | m | e | r | i | c | a | n |   | I | n | t | e | r | n | a | t | i | o | n | a | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | G | r | a | d | u | a | t | e | d |   | w | i | t | h |   | 3 | . | 3 |   | G | P | A |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | B | i | l | l | i | n | g | , |   | c | o | d | i | n | g |   | a | n | d |   | m | e | d | i | c | a | l |   | I | C | D |   | | |   | S | o | m | e |   | C | o | l | l | e | g | e |   | ( | N | o |   | D | e | g | r | e | e | ) |   | | |   | S | o | m | e |   | C | o | l | l | e | g | e |   | ( | N | o |   | D | e | g | r | e | e | )",,,297,1,0
../DATA/data/ADVOCATE/24124250.pdf,24124250.pdf,Advocate,5319,2,"communication, excel","{""communication"": 1, ""excel"": 1}","communication, excel","E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | A | s | s | o | c | i | a | t | e |   | D | e | g | r | e | e |   | | |   | R | o | b | e | r | t |   | M | o | r | r | i | s |   | U | n | i | v | e | r | s | i | t | y |   | | |   | D | e | v | r | y |   | U | n | i | v | e | r | s | i | t | y |   | | |   | C | o | n | d | u | c | t | , |   | d | e | l | i | v | e | r |   | a | n | d |   | a | r | r | a | n | g | e |   | t | r | a | i | n | i | n | g |   | p | r | o | g | r | a | m | s |   | f | o | r |   | n | e | w |   | e | m | p | l | o | y | e | e | s |   | a | n | d |   | c | o | n | t | i | n | u | i | n | g |   | e | d | u | c | a | t | i | o | n |   | o | f |   | c | u | r | r | e | n | t |   | e | m | p | l | o | y | e | e | s |   | o | f |   | t | h | e |   | b | u | s | i | n | e | s | s |   | o | f | f | i | c | e | .",,,224,1,0
../DATA/data/ADVOCATE/24410405.pdf,24410405.pdf,Advocate,5384,3,"communication, excel, problem solving","{""communication"": 3, ""excel"": 3, ""problem solving"": 1}","communication, excel, problem solving",E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r | ' | s |   | D | e | g | r | e | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | P | h | o | e | n | i | x |   | | |   | A | s | s | o | c | i | a | t | e |   | D | e | g | r | e | e |   | | |   | I | V | Y |   | T | e | c | h |   | S | t | a | t | e |   | C | o | l | l | e | g | e |   | | |   | B | a | c | h | e | l | o | r | ' | s |   | D | e | g | r | e | e |   | | |   | M | a | s | t | e | r | ' | s |   | D | e | g | r | e | e,,,135,1,0
../DATA/data/ADVOCATE/24588864.pdf,24588864.pdf,Advocate,13337,5,"excel, communication, aws, problem solving, project management","{""excel"": 18, ""communication"": 5, ""aws"": 5, ""problem solving"": 4, ""project management"": 1}","excel, communication, aws, problem solving, project management","e | d | u | c | a | t | i | o | n | a | l |   | a | n | d |   | o | t | h | e | r |   | i | n | f | o | r | m | a | t | i | o | n | a | l |   | r | e | s | o | u | r | c | e | s |   | E | n | s | u | r | e |   | t | h | a | t |   | p | a | r | t | i | c | i | p | a | t | i | n | g |   | c | h | i | l | d |   | m | e | d | i | c | a | l | , |   | h | e | a | l | t | h |   | a | n | d |   | d | e | n | t | a | l |   | r | e | q | u | i | r | e | m | e | n | t | s |   | a | r | e |   | m | e | t |   | M | a | i | n | t | a | i | n |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | S | t | r | a | y | e | r |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | A | u | g | u | s | t | a |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | S | o | c | i | o | l | o | g | y |   | G | P | A | : |   | 3 | . | 3 | 5 |   | | |   | w | h | i | l | e |   | p | u | r | s | u | i | n | g |   | m | y |   | d | e | g | r | e | e |   | D | i | l | i | g | e | n | t |   | a | n | d |   | a | b | l | e |   | t | o |   | a | d | j | u | s | t |   | t | o |   | f | a | s | t |   | p | a | c | e |   | e | n | v | i | r | o | n | m | e | n | t |   | E | x | t | r | e | m | e | l | y |   | r | e | l | i | a | b | l | e |   | u | n | d | e | r |   | p | r | e | s | s | u | r | e",,,369,1,0
